Loading files... 
  Starting triples_en.txt
  Finished triples_en.txt, still running: 0
Loaded 115722 facts in 1.08 s using 10 MB
Using HeadCoverage as pruning metric with minimum threshold 0.01
Using recursivity limit 3
Default mining assistant that defines support by counting support on both head variables
No minimum threshold on standard confidence
Filtering on PCA confidence with minimum threshold 0.8
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
Starting the mining phase... Using 2 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable	Std. Lower Bound	PCA Lower Bound	PCA Conf estimation
?f  <20464>  ?b  ?a  <20784>  ?f   => ?a  <20464>  ?b	0.138067061	0.875	0.875	70	80	80	?b	0.0	0.0	0.0
?f  <20005>  ?b  ?a  <20784>  ?f   => ?a  <20464>  ?b	0.033530572	0.944444444	1	17	18	17	?b	0.0	0.0	0.0
?f  <20464>  ?b  ?a  <20852>  ?f   => ?a  <20464>  ?b	0.138067061	0.875	0.875	70	80	80	?b	0.0	0.0	0.0
?f  <20366>  ?b  ?a  <20852>  ?f   => ?a  <20464>  ?b	0.037475345	1	1	19	19	19	?b	0.0	0.0	0.0
?e  <20464>  ?b  ?e  <20959>  ?a   => ?a  <20464>  ?b	0.067061144	0.871794872	0.871794872	34	39	39	?b	0.0	0.0	0.0
?e  <20464>  ?b  ?e  <20493>  ?a   => ?a  <20464>  ?b	0.053254438	0.9	0.9	27	30	30	?b	0.0	0.0	0.0
?e  <20005>  ?b  ?e  <20353>  ?a   => ?a  <20464>  ?b	0.037475345	1	1	19	19	19	?b	0.0	0.0	0.0
?e  <20321>  ?a  ?e  <20464>  ?b   => ?a  <20464>  ?b	0.049309665	0.925925926	0.925925926	25	27	27	?b	0.0	0.0	0.0
?e  <20005>  ?b  ?e  <20425>  ?a   => ?a  <20464>  ?b	0.025641026	1	1	13	13	13	?b	0.0	0.0	0.0
?e  <20005>  ?b  ?e  <21009>  ?a   => ?a  <20464>  ?b	0.025641026	1	1	13	13	13	?b	0.0	0.0	0.0
?e  <20366>  ?b  ?e  <20890>  ?a   => ?a  <20464>  ?b	0.037475345	1	1	19	19	19	?b	0.0	0.0	0.0
?e  <20366>  ?b  ?e  <20625>  ?a   => ?a  <20464>  ?b	0.025641026	1	1	13	13	13	?b	0.0	0.0	0.0
?e  <20366>  ?b  ?e  <20894>  ?a   => ?a  <20464>  ?b	0.025641026	1	1	13	13	13	?b	0.0	0.0	0.0
?e  <20353>  ?a  ?e  <20804>  ?b   => ?a  <20464>  ?b	0.015779093	0.888888889	0.888888889	8	9	9	?b	0.0	0.0	0.0
?e  <20641>  ?b  ?e  <20890>  ?a   => ?a  <20464>  ?b	0.015779093	0.888888889	0.888888889	8	9	9	?b	0.0	0.0	0.0
?b  <20616>  ?a  ?a  <20812>  ?b   => ?a  <21087>  ?b	0.091743119	0.222222222	0.909090909	10	45	11	?a	0.0	0.0	0.0
?a  <20308>  ?b  ?b  <20616>  ?a   => ?a  <21087>  ?b	0.036697248	0.571428571	1	4	7	4	?a	0.0	0.0	0.0
?a  <20308>  ?b  ?a  <20812>  ?b   => ?a  <21087>  ?b	0.027522936	0.5	1	3	6	3	?a	0.0	0.0	0.0
?b  <20891>  ?f  ?f  <21150>  ?a   => ?a  <21087>  ?b	0.027522936	0.428571429	1	3	7	3	?a	0.0	0.0	0.0
?b  <20891>  ?f  ?a  <21150>  ?f   => ?a  <21087>  ?b	0.027522936	0.75	1	3	4	3	?a	0.0	0.0	0.0
?a  <20060>  ?f  ?f  <20676>  ?b   => ?a  <21087>  ?b	0.100917431	0.916666667	1	11	12	11	?a	0.0	0.0	0.0
?f  <21087>  ?b  ?a  <21150>  ?f   => ?a  <21087>  ?b	0.073394495	0.666666667	1	8	12	8	?a	0.0	0.0	0.0
?f  <20545>  ?b  ?a  <20545>  ?f   => ?a  <21087>  ?b	0.027522936	0.053571429	1	3	56	3	?a	0.0	0.0	0.0
?a  <20536>  ?f  ?f  <20676>  ?b   => ?a  <21087>  ?b	0.027522936	1	1	3	3	3	?a	0.0	0.0	0.0
?e  <21087>  ?b  ?e  <21150>  ?a   => ?a  <21087>  ?b	0.082568807	0.5625	1	9	16	9	?a	0.0	0.0	0.0
?e  <20676>  ?b  ?e  <21022>  ?a   => ?a  <21087>  ?b	0.100917431	0.846153846	1	11	13	11	?a	0.0	0.0	0.0
?b  <20337>  ?a  ?b  <21161>  ?a   => ?a  <21118>  ?b	0.25	0.763546798	0.917159763	155	203	169	?a	0.0	0.0	0.0
?a  <20007>  ?b  ?b  <21161>  ?a   => ?a  <21118>  ?b	0.251612903	0.934131737	0.945454545	156	167	165	?a	0.0	0.0	0.0
?a  <20251>  ?b  ?b  <21161>  ?a   => ?a  <21118>  ?b	0.10483871	0.915492958	0.915492958	65	71	71	?a	0.0	0.0	0.0
?b  <20739>  ?a  ?b  <21161>  ?a   => ?a  <21118>  ?b	0.012903226	0.888888889	0.888888889	8	9	9	?a	0.0	0.0	0.0
?b  <20427>  ?a  ?b  <21161>  ?a   => ?a  <21118>  ?b	0.117741935	0.75257732	0.924050633	73	97	79	?a	0.0	0.0	0.0
?a  <20267>  ?f  ?b  <20587>  ?f   => ?a  <21118>  ?b	0.611290323	0.96437659	0.969309463	379	393	391	?a	0.0	0.0	0.0
?a  <20267>  ?f  ?f  <20587>  ?b   => ?a  <21118>  ?b	0.617741935	0.945679012	0.955112219	383	405	401	?a	0.0	0.0	0.0
?f  <20353>  ?a  ?b  <20852>  ?f   => ?a  <20463>  ?b	0.034013605	1	1	5	5	5	?a	0.0	0.0	0.0
?f  <20425>  ?a  ?b  <20852>  ?f   => ?a  <20463>  ?b	0.034013605	1	1	5	5	5	?a	0.0	0.0	0.0
?b  <20852>  ?f  ?f  <21009>  ?a   => ?a  <20463>  ?b	0.034013605	1	1	5	5	5	?a	0.0	0.0	0.0
?f  <20625>  ?b  ?a  <20784>  ?f   => ?a  <20463>  ?b	0.034013605	1	1	5	5	5	?a	0.0	0.0	0.0
?a  <20784>  ?f  ?f  <20894>  ?b   => ?a  <20463>  ?b	0.034013605	1	1	5	5	5	?a	0.0	0.0	0.0
?a  <20784>  ?f  ?f  <20890>  ?b   => ?a  <20463>  ?b	0.034013605	1	1	5	5	5	?a	0.0	0.0	0.0
?e  <20425>  ?a  ?e  <20890>  ?b   => ?a  <20463>  ?b	0.034013605	1	1	5	5	5	?a	0.0	0.0	0.0
?e  <20890>  ?b  ?e  <21009>  ?a   => ?a  <20463>  ?b	0.034013605	1	1	5	5	5	?a	0.0	0.0	0.0
?e  <20425>  ?a  ?e  <20625>  ?b   => ?a  <20463>  ?b	0.034013605	1	1	5	5	5	?a	0.0	0.0	0.0
?e  <20625>  ?b  ?e  <21009>  ?a   => ?a  <20463>  ?b	0.034013605	1	1	5	5	5	?a	0.0	0.0	0.0
?e  <20425>  ?a  ?e  <20894>  ?b   => ?a  <20463>  ?b	0.034013605	1	1	5	5	5	?a	0.0	0.0	0.0
?e  <20353>  ?a  ?e  <20625>  ?b   => ?a  <20463>  ?b	0.034013605	1	1	5	5	5	?a	0.0	0.0	0.0
?e  <20353>  ?a  ?e  <20894>  ?b   => ?a  <20463>  ?b	0.034013605	1	1	5	5	5	?a	0.0	0.0	0.0
?e  <20894>  ?b  ?e  <21009>  ?a   => ?a  <20463>  ?b	0.034013605	1	1	5	5	5	?a	0.0	0.0	0.0
?f  <20675>  ?a  ?b  <20918>  ?f   => ?a  <20710>  ?b	0.113475177	0.571428571	0.888888889	16	28	18	?b	0.0	0.0	0.0
?f  <20675>  ?a  ?b  <21186>  ?f   => ?a  <20710>  ?b	0.09929078	0.875	0.875	14	16	16	?b	0.0	0.0	0.0
?b  <20128>  ?f  ?a  <20710>  ?f   => ?a  <20710>  ?b	0.014184397	1	1	2	2	2	?b	0.0	0.0	0.0
?f  <20468>  ?b  ?a  <20656>  ?f   => ?a  <20710>  ?b	0.014184397	1	1	2	2	2	?b	0.0	0.0	0.0
?f  <20128>  ?b  ?a  <20710>  ?f   => ?a  <20710>  ?b	0.014184397	0.5	1	2	4	2	?b	0.0	0.0	0.0
?e  <20468>  ?b  ?e  <20675>  ?a   => ?a  <20710>  ?b	0.163120567	0.821428571	0.851851852	23	28	27	?b	0.0	0.0	0.0
?e  <20556>  ?a  ?e  <20821>  ?b   => ?a  <20710>  ?b	0.177304965	0.961538462	0.961538462	25	26	26	?b	0.0	0.0	0.0
?a  <20194>  ?b  ?a  <20486>  ?b   => ?a  <21116>  ?b	0.01	1	1	1	1	1	?a	0.0	0.0	0.0
?a  <20486>  ?f  ?b  <20606>  ?f   => ?a  <21116>  ?b	0.01	1	1	1	1	1	?a	0.0	0.0	0.0
?b  <20087>  ?f  ?a  <20226>  ?f   => ?a  <21116>  ?b	0.02	0.5	1	2	4	2	?a	0.0	0.0	0.0
?b  <20087>  ?f  ?a  <20850>  ?f   => ?a  <21116>  ?b	0.01	1	1	1	1	1	?a	0.0	0.0	0.0
?b  <20346>  ?f  ?a  <21116>  ?f   => ?a  <21116>  ?b	0.02	1	1	2	2	2	?a	0.0	0.0	0.0
?b  <20087>  ?f  ?a  <20486>  ?f   => ?a  <21116>  ?b	0.01	1	1	1	1	1	?a	0.0	0.0	0.0
?f  <20346>  ?b  ?a  <21116>  ?f   => ?a  <21116>  ?b	0.02	1	1	2	2	2	?a	0.0	0.0	0.0
?a  <20226>  ?f  ?f  <20491>  ?b   => ?a  <21116>  ?b	0.01	1	1	1	1	1	?a	0.0	0.0	0.0
?a  <20452>  ?f  ?f  <21116>  ?b   => ?a  <21116>  ?b	0.05	0.714285714	1	5	7	5	?a	0.0	0.0	0.0
?a  <20081>  ?f  ?f  <20116>  ?b   => ?a  <21116>  ?b	0.01	0.166666667	1	1	6	1	?a	0.0	0.0	0.0
?f  <20491>  ?b  ?a  <20850>  ?f   => ?a  <21116>  ?b	0.01	1	1	1	1	1	?a	0.0	0.0	0.0
?e  <20452>  ?a  ?e  <21116>  ?b   => ?a  <21116>  ?b	0.05	0.036231884	1	5	138	5	?a	0.0	0.0	0.0
?e  <20815>  ?a  ?e  <21187>  ?b   => ?a  <21116>  ?b	0.01	0.166666667	1	1	6	1	?a	0.0	0.0	0.0
?a  <20587>  ?b  ?b  <20988>  ?a   => ?a  <20988>  ?b	0.139534884	0.75	1	18	24	18	?b	0.0	0.0	0.0
?a  <20251>  ?b  ?b  <20988>  ?a   => ?a  <20988>  ?b	0.085271318	0.846153846	0.916666667	11	13	12	?b	0.0	0.0	0.0
?a  <20427>  ?b  ?b  <20988>  ?a   => ?a  <20988>  ?b	0.07751938	0.588235294	0.833333333	10	17	12	?b	0.0	0.0	0.0
?a  <20007>  ?b  ?b  <20988>  ?a   => ?a  <20988>  ?b	0.07751938	0.588235294	0.833333333	10	17	12	?b	0.0	0.0	0.0
?a  <20337>  ?b  ?b  <20988>  ?a   => ?a  <20988>  ?b	0.069767442	0.5	0.818181818	9	18	11	?b	0.0	0.0	0.0
?a  <20267>  ?b  ?b  <20988>  ?a   => ?a  <20988>  ?b	0.023255814	0.6	1	3	5	3	?b	0.0	0.0	0.0
?b  <20587>  ?a  ?b  <20988>  ?a   => ?a  <20988>  ?b	0.139534884	0.692307692	0.947368421	18	26	19	?b	0.0	0.0	0.0
?b  <20251>  ?a  ?b  <20988>  ?a   => ?a  <20988>  ?b	0.085271318	0.611111111	0.916666667	11	18	12	?b	0.0	0.0	0.0
?b  <20427>  ?a  ?b  <20988>  ?a   => ?a  <20988>  ?b	0.07751938	0.666666667	1	10	15	10	?b	0.0	0.0	0.0
?b  <20007>  ?a  ?b  <20988>  ?a   => ?a  <20988>  ?b	0.07751938	0.476190476	0.833333333	10	21	12	?b	0.0	0.0	0.0
?b  <20337>  ?a  ?b  <20988>  ?a   => ?a  <20988>  ?b	0.069767442	0.5	0.818181818	9	18	11	?b	0.0	0.0	0.0
?b  <20988>  ?a  ?b  <21161>  ?a   => ?a  <20988>  ?b	0.046511628	0.6	0.857142857	6	10	7	?b	0.0	0.0	0.0
?a  <20251>  ?b  ?b  <20587>  ?a   => ?a  <20988>  ?b	0.054263566	0.5	1	7	14	7	?b	0.0	0.0	0.0
?a  <20427>  ?b  ?b  <20587>  ?a   => ?a  <20988>  ?b	0.03875969	0.5	0.833333333	5	10	6	?b	0.0	0.0	0.0
?b  <20007>  ?a  ?a  <20587>  ?b   => ?a  <20988>  ?b	0.031007752	0.285714286	0.8	4	14	5	?b	0.0	0.0	0.0
?a  <20251>  ?b  ?a  <20587>  ?b   => ?a  <20988>  ?b	0.054263566	0.5	1	7	14	7	?b	0.0	0.0	0.0
?a  <20427>  ?b  ?a  <20587>  ?b   => ?a  <20988>  ?b	0.03875969	0.5	0.833333333	5	10	6	?b	0.0	0.0	0.0
?b  <20007>  ?f  ?f  <20161>  ?a   => ?a  <20988>  ?b	0.015503876	0.016	1	2	125	2	?b	0.0	0.0	0.0
?b  <20521>  ?f  ?a  <20988>  ?f   => ?a  <20988>  ?b	0.015503876	0.051282051	1	2	39	2	?b	0.0	0.0	0.0
?b  <20044>  ?f  ?a  <20988>  ?f   => ?a  <20988>  ?b	0.015503876	0.025974026	1	2	77	2	?b	0.0	0.0	0.0
?f  <20044>  ?b  ?a  <20988>  ?f   => ?a  <20988>  ?b	0.023255814	0.375	1	3	8	3	?b	0.0	0.0	0.0
?f  <20521>  ?b  ?a  <20988>  ?f   => ?a  <20988>  ?b	0.015503876	0.052631579	1	2	38	2	?b	0.0	0.0	0.0
?a  <20161>  ?f  ?f  <21161>  ?b   => ?a  <20988>  ?b	0.015503876	0.666666667	1	2	3	2	?b	0.0	0.0	0.0
?e  <20161>  ?a  ?e  <20521>  ?b   => ?a  <20988>  ?b	0.015503876	0.025316456	1	2	79	2	?b	0.0	0.0	0.0
?a  <20452>  ?b  ?a  <20896>  ?b   => ?a  <20680>  ?b	0.012820513	0.666666667	1	2	3	2	?a	0.0	0.0	0.0
?a  <20452>  ?b  ?a  <20932>  ?b   => ?a  <20680>  ?b	0.019230769	0.5	1	3	6	3	?a	0.0	0.0	0.0
?f  <20007>  ?a  ?b  <21170>  ?f   => ?a  <20680>  ?b	0.032051282	0.833333333	1	5	6	5	?a	0.0	0.0	0.0
?f  <21118>  ?a  ?b  <21170>  ?f   => ?a  <20680>  ?b	0.025641026	0.8	1	4	5	4	?a	0.0	0.0	0.0
?f  <20251>  ?a  ?b  <21170>  ?f   => ?a  <20680>  ?b	0.025641026	1	1	4	4	4	?a	0.0	0.0	0.0
?a  <20337>  ?f  ?b  <21170>  ?f   => ?a  <20680>  ?b	0.032051282	0.714285714	1	5	7	5	?a	0.0	0.0	0.0
?a  <21161>  ?f  ?b  <21170>  ?f   => ?a  <20680>  ?b	0.025641026	0.444444444	1	4	9	4	?a	0.0	0.0	0.0
?a  <20932>  ?f  ?b  <21085>  ?f   => ?a  <20680>  ?b	0.064102564	0.384615385	1	10	26	10	?a	0.0	0.0	0.0
?a  <20416>  ?f  ?b  <21085>  ?f   => ?a  <20680>  ?b	0.102564103	0.301886792	1	16	53	16	?a	0.0	0.0	0.0
?f  <20130>  ?a  ?b  <20892>  ?f   => ?a  <20680>  ?b	0.032051282	0.555555556	1	5	9	5	?a	0.0	0.0	0.0
?b  <20618>  ?f  ?a  <21118>  ?f   => ?a  <20680>  ?b	0.012820513	0.285714286	1	2	7	2	?a	0.0	0.0	0.0
?b  <20513>  ?f  ?a  <20680>  ?f   => ?a  <20680>  ?b	0.025641026	1	1	4	4	4	?a	0.0	0.0	0.0
?a  <20680>  ?f  ?f  <20892>  ?b   => ?a  <20680>  ?b	0.044871795	0.875	0.875	7	8	8	?a	0.0	0.0	0.0
?f  <20513>  ?b  ?a  <20680>  ?f   => ?a  <20680>  ?b	0.025641026	1	1	4	4	4	?a	0.0	0.0	0.0
?a  <20337>  ?f  ?f  <20680>  ?b   => ?a  <20680>  ?b	0.5	0.672413793	0.906976744	78	116	86	?a	0.0	0.0	0.0
?a  <20007>  ?f  ?f  <20680>  ?b   => ?a  <20680>  ?b	0.493589744	0.631147541	0.885057471	77	122	87	?a	0.0	0.0	0.0
?f  <20680>  ?b  ?a  <21118>  ?f   => ?a  <20680>  ?b	0.41025641	0.426666667	0.864864865	64	150	74	?a	0.0	0.0	0.0
?a  <20452>  ?f  ?f  <20892>  ?b   => ?a  <20680>  ?b	0.032051282	0.555555556	1	5	9	5	?a	0.0	0.0	0.0
?a  <20267>  ?f  ?f  <20680>  ?b   => ?a  <20680>  ?b	0.064102564	0.222222222	0.833333333	10	45	12	?a	0.0	0.0	0.0
?a  <20416>  ?f  ?f  <20892>  ?b   => ?a  <20680>  ?b	0.217948718	0.116040956	1	34	293	34	?a	0.0	0.0	0.0
?f  <20680>  ?b  ?a  <21161>  ?f   => ?a  <20680>  ?b	0.333333333	0.353741497	0.838709677	52	147	62	?a	0.0	0.0	0.0
?a  <20587>  ?f  ?f  <20680>  ?b   => ?a  <20680>  ?b	0.096153846	0.168539326	0.882352941	15	89	17	?a	0.0	0.0	0.0
?f  <20892>  ?b  ?a  <20932>  ?f   => ?a  <20680>  ?b	0.153846154	0.220183486	0.857142857	24	109	28	?a	0.0	0.0	0.0
?a  <20427>  ?f  ?f  <20680>  ?b   => ?a  <20680>  ?b	0.173076923	0.54	0.870967742	27	50	31	?a	0.0	0.0	0.0
?a  <20251>  ?f  ?f  <20680>  ?b   => ?a  <20680>  ?b	0.198717949	0.492063492	0.837837838	31	63	37	?a	0.0	0.0	0.0
?f  <20680>  ?b  ?a  <20988>  ?f   => ?a  <20680>  ?b	0.057692308	0.5	0.9	9	18	10	?a	0.0	0.0	0.0
?f  <20680>  ?b  ?a  <20739>  ?f   => ?a  <20680>  ?b	0.019230769	0.5	1	3	6	3	?a	0.0	0.0	0.0
?e  <20337>  ?a  ?e  <20680>  ?b   => ?a  <20680>  ?b	0.487179487	0.567164179	0.915662651	76	134	83	?a	0.0	0.0	0.0
?e  <20007>  ?a  ?e  <20680>  ?b   => ?a  <20680>  ?b	0.487179487	0.558823529	0.88372093	76	136	86	?a	0.0	0.0	0.0
?e  <20680>  ?b  ?e  <21161>  ?a   => ?a  <20680>  ?b	0.358974359	0.312849162	0.875	56	179	64	?a	0.0	0.0	0.0
?e  <20680>  ?b  ?e  <21118>  ?a   => ?a  <20680>  ?b	0.346153846	0.495412844	0.830769231	54	109	65	?a	0.0	0.0	0.0
?e  <20251>  ?a  ?e  <20680>  ?b   => ?a  <20680>  ?b	0.198717949	0.5	0.885714286	31	62	35	?a	0.0	0.0	0.0
?e  <20427>  ?a  ?e  <20680>  ?b   => ?a  <20680>  ?b	0.173076923	0.473684211	0.964285714	27	57	28	?a	0.0	0.0	0.0
?e  <20587>  ?a  ?e  <20680>  ?b   => ?a  <20680>  ?b	0.096153846	0.148514851	0.882352941	15	101	17	?a	0.0	0.0	0.0
?e  <20680>  ?b  ?e  <20988>  ?a   => ?a  <20680>  ?b	0.064102564	0.3125	0.833333333	10	32	12	?a	0.0	0.0	0.0
?e  <20267>  ?a  ?e  <20680>  ?b   => ?a  <20680>  ?b	0.057692308	0.1	0.818181818	9	90	11	?a	0.0	0.0	0.0
?e  <20130>  ?a  ?e  <20892>  ?b   => ?a  <20680>  ?b	0.134615385	0.512195122	0.913043478	21	41	23	?a	0.0	0.0	0.0
?a  <20452>  ?b  ?a  <20721>  ?b   => ?a  <20659>  ?b	0.012037833	0.636363636	1	14	22	14	?a	0.0	0.0	0.0
?b  <20216>  ?f  ?a  <21117>  ?f   => ?a  <20876>  ?b	0.014388489	0.019230769	1	2	104	2	?a	0.0	0.0	0.0
?b  <20866>  ?f  ?f  <21198>  ?a   => ?a  <20876>  ?b	0.014388489	0.066666667	1	2	30	2	?a	0.0	0.0	0.0
?f  <20359>  ?a  ?b  <20866>  ?f   => ?a  <20876>  ?b	0.014388489	0.222222222	1	2	9	2	?a	0.0	0.0	0.0
?b  <20866>  ?f  ?a  <20932>  ?f   => ?a  <20876>  ?b	0.057553957	0.042328042	0.888888889	8	189	9	?a	0.0	0.0	0.0
?a  <20579>  ?f  ?b  <20866>  ?f   => ?a  <20876>  ?b	0.021582734	0.033333333	1	3	90	3	?a	0.0	0.0	0.0
?b  <20866>  ?f  ?a  <21117>  ?f   => ?a  <20876>  ?b	0.014388489	0.074074074	1	2	27	2	?a	0.0	0.0	0.0
?f  <20876>  ?a  ?b  <20876>  ?f   => ?a  <20876>  ?b	0.014388489	1	1	2	2	2	?a	0.0	0.0	0.0
?f  <20876>  ?b  ?a  <20876>  ?f   => ?a  <20876>  ?b	0.014388489	1	1	2	2	2	?a	0.0	0.0	0.0
?a  <20416>  ?f  ?f  <20876>  ?b   => ?a  <20876>  ?b	0.050359712	0.101449275	1	7	69	7	?a	0.0	0.0	0.0
?a  <20007>  ?f  ?f  <20876>  ?b   => ?a  <20876>  ?b	0.302158273	0.4375	1	42	96	42	?a	0.0	0.0	0.0
?a  <20337>  ?f  ?f  <20876>  ?b   => ?a  <20876>  ?b	0.258992806	0.418604651	1	36	86	36	?a	0.0	0.0	0.0
?a  <20521>  ?f  ?f  <20876>  ?b   => ?a  <20876>  ?b	0.194244604	0.457627119	1	27	59	27	?a	0.0	0.0	0.0
?a  <20044>  ?f  ?f  <20876>  ?b   => ?a  <20876>  ?b	0.151079137	0.446808511	1	21	47	21	?a	0.0	0.0	0.0
?a  <20251>  ?f  ?f  <20876>  ?b   => ?a  <20876>  ?b	0.136690647	0.475	1	19	40	19	?a	0.0	0.0	0.0
?a  <20427>  ?f  ?f  <20876>  ?b   => ?a  <20876>  ?b	0.129496403	0.473684211	1	18	38	18	?a	0.0	0.0	0.0
?f  <20876>  ?b  ?a  <20932>  ?f   => ?a  <20876>  ?b	0.014388489	0.08	1	2	25	2	?a	0.0	0.0	0.0
?f  <20876>  ?b  ?a  <21118>  ?f   => ?a  <20876>  ?b	0.079136691	0.611111111	1	11	18	11	?a	0.0	0.0	0.0
?f  <20059>  ?b  ?a  <21118>  ?f   => ?a  <20876>  ?b	0.014388489	1	1	2	2	2	?a	0.0	0.0	0.0
?a  <20587>  ?f  ?f  <20876>  ?b   => ?a  <20876>  ?b	0.014388489	0.25	1	2	8	2	?a	0.0	0.0	0.0
?f  <20876>  ?b  ?a  <21161>  ?f   => ?a  <20876>  ?b	0.050359712	0.368421053	1	7	19	7	?a	0.0	0.0	0.0
?a  <20738>  ?f  ?f  <20876>  ?b   => ?a  <20876>  ?b	0.021582734	0.1875	1	3	16	3	?a	0.0	0.0	0.0
?a  <20130>  ?f  ?f  <20876>  ?b   => ?a  <20876>  ?b	0.021582734	0.25	1	3	12	3	?a	0.0	0.0	0.0
?a  <20524>  ?f  ?f  <20876>  ?b   => ?a  <20876>  ?b	0.028776978	0.444444444	1	4	9	4	?a	0.0	0.0	0.0
?e  <20059>  ?b  ?e  <21161>  ?a   => ?a  <20876>  ?b	0.014388489	0.666666667	1	2	3	2	?a	0.0	0.0	0.0
?a  <20795>  ?f  ?f  <20876>  ?b   => ?a  <20876>  ?b	0.021582734	1	1	3	3	3	?a	0.0	0.0	0.0
?e  <20007>  ?a  ?e  <20876>  ?b   => ?a  <20876>  ?b	0.287769784	0.4	1	40	100	40	?a	0.0	0.0	0.0
?e  <20337>  ?a  ?e  <20876>  ?b   => ?a  <20876>  ?b	0.28057554	0.378640777	1	39	103	39	?a	0.0	0.0	0.0
?e  <20427>  ?a  ?e  <20876>  ?b   => ?a  <20876>  ?b	0.129496403	0.382978723	1	18	47	18	?a	0.0	0.0	0.0
?e  <20521>  ?a  ?e  <20876>  ?b   => ?a  <20876>  ?b	0.136690647	0.322033898	1	19	59	19	?a	0.0	0.0	0.0
?e  <20251>  ?a  ?e  <20876>  ?b   => ?a  <20876>  ?b	0.129496403	0.461538462	1	18	39	18	?a	0.0	0.0	0.0
?e  <20876>  ?b  ?e  <21161>  ?a   => ?a  <20876>  ?b	0.071942446	0.555555556	1	10	18	10	?a	0.0	0.0	0.0
?e  <20044>  ?a  ?e  <20876>  ?b   => ?a  <20876>  ?b	0.079136691	0.392857143	1	11	28	11	?a	0.0	0.0	0.0
?e  <20876>  ?b  ?e  <21118>  ?a   => ?a  <20876>  ?b	0.050359712	0.466666667	1	7	15	7	?a	0.0	0.0	0.0
?e  <20524>  ?a  ?e  <20876>  ?b   => ?a  <20876>  ?b	0.035971223	0.833333333	1	5	6	5	?a	0.0	0.0	0.0
?e  <20130>  ?a  ?e  <20876>  ?b   => ?a  <20876>  ?b	0.035971223	0.25	1	5	20	5	?a	0.0	0.0	0.0
?e  <20738>  ?a  ?e  <20876>  ?b   => ?a  <20876>  ?b	0.021582734	0.230769231	1	3	13	3	?a	0.0	0.0	0.0
?e  <20795>  ?a  ?e  <20876>  ?b   => ?a  <20876>  ?b	0.021582734	1	1	3	3	3	?a	0.0	0.0	0.0
?e  <20416>  ?a  ?e  <20876>  ?b   => ?a  <20876>  ?b	0.021582734	0.047619048	1	3	63	3	?a	0.0	0.0	0.0
?e  <20876>  ?b  ?e  <20932>  ?a   => ?a  <20876>  ?b	0.014388489	0.068965517	1	2	29	2	?a	0.0	0.0	0.0
?e  <20587>  ?a  ?e  <20876>  ?b   => ?a  <20876>  ?b	0.014388489	0.2	1	2	10	2	?a	0.0	0.0	0.0
?e  <20876>  ?a  ?e  <20876>  ?b   => ?a  <20876>  ?b	0.014388489	0.142857143	1	2	14	2	?a	0.0	0.0	0.0
?a  <20337>  ?f  ?f  <20350>  ?b   => ?a  <20350>  ?b	0.162337662	0.183823529	0.925925926	25	136	27	?a	0.0	0.0	0.0
?a  <20007>  ?f  ?f  <20350>  ?b   => ?a  <20350>  ?b	0.181818182	0.195804196	0.965517241	28	143	29	?a	0.0	0.0	0.0
?a  <20007>  ?f  ?f  <21075>  ?b   => ?a  <20350>  ?b	0.025974026	0.108108108	1	4	37	4	?a	0.0	0.0	0.0
?f  <20350>  ?b  ?a  <20427>  ?f   => ?a  <20350>  ?b	0.123376623	0.279411765	0.904761905	19	68	21	?a	0.0	0.0	0.0
?a  <20044>  ?f  ?f  <20350>  ?b   => ?a  <20350>  ?b	0.11038961	0.175257732	0.944444444	17	97	18	?a	0.0	0.0	0.0
?a  <20251>  ?f  ?f  <21075>  ?b   => ?a  <20350>  ?b	0.012987013	0.08	1	2	25	2	?a	0.0	0.0	0.0
?a  <20251>  ?f  ?f  <20350>  ?b   => ?a  <20350>  ?b	0.142857143	0.333333333	0.956521739	22	66	23	?a	0.0	0.0	0.0
?a  <20251>  ?f  ?f  <20797>  ?b   => ?a  <20350>  ?b	0.012987013	0.5	1	2	4	2	?a	0.0	0.0	0.0
?a  <20521>  ?f  ?f  <21075>  ?b   => ?a  <20350>  ?b	0.012987013	0.054054054	1	2	37	2	?a	0.0	0.0	0.0
?a  <20083>  ?f  ?f  <20350>  ?b   => ?a  <20350>  ?b	0.012987013	0.25	1	2	8	2	?a	0.0	0.0	0.0
?a  <20052>  ?f  ?f  <20350>  ?b   => ?a  <20350>  ?b	0.025974026	0.2	1	4	20	4	?a	0.0	0.0	0.0
?f  <20350>  ?b  ?a  <20844>  ?f   => ?a  <20350>  ?b	0.012987013	0.5	1	2	4	2	?a	0.0	0.0	0.0
?f  <20350>  ?b  ?a  <20466>  ?f   => ?a  <20350>  ?b	0.012987013	0.222222222	1	2	9	2	?a	0.0	0.0	0.0
?e  <20337>  ?a  ?e  <21075>  ?b   => ?a  <20350>  ?b	0.025974026	0.1	1	4	40	4	?a	0.0	0.0	0.0
?e  <20427>  ?a  ?e  <21075>  ?b   => ?a  <20350>  ?b	0.012987013	0.071428571	1	2	28	2	?a	0.0	0.0	0.0
?e  <20672>  ?a  ?e  <21075>  ?b   => ?a  <20350>  ?b	0.012987013	0.4	1	2	5	2	?a	0.0	0.0	0.0
